bigram,likelihood_ratio
 Klomb ONE,22.824836759340076
 MIEJSCE SPOTKAŃ,22.824836759340076
 Praski koparki,22.824836759340076
 ROZBUDOWA ALEJEK,22.824836759340076
 Zabawa Edukacja,22.824836759340076
 naturalny sposób,22.824836759340076
 ogrodzeń Odprowadzenie,22.824836759340076
 teraz czas,22.824836759340076
 wygodne dojście,22.824836759340076
ANDERS  ALM,22.824836759340076
Aktywnych Pokoleń ,22.824836759340076
Bardzkiej  koncepcja,22.824836759340076
Chwila  zachowanie,22.824836759340076
Dywan  Zabawa,22.824836759340076
Edukacji Narodowej ,22.824836759340076
Hallera.  Grill,22.824836759340076
Księży Młyn ,22.824836759340076
MIASTO ŚRÓDMIEŚCIE ,22.824836759340076
ODDECHOWYCH  BEZPIECZENSTWO,22.824836759340076
STREFA WORKOUT ,22.824836759340076
Skłodowskiej Curie ,22.824836759340076
Stawem  Twoje,22.824836759340076
Wzgórza Bardzkiej ,22.824836759340076
ZWIERZĘTA ONE ,22.824836759340076
Zachód  Smusko.,22.824836759340076
Zachód Smusko. ,22.824836759340076
Zadbany Koszalin ,22.824836759340076
Zboczu  oswietlenie,22.824836759340076
ekologia  butelkowaty,22.824836759340076
karmy  Życie,22.824836759340076
marzeń  cudowny,22.824836759340076
przygód.  lokalizacje,22.824836759340076
tawuła pecherznica ,22.824836759340076
wyzej wymienionych ,22.824836759340076
Żeromskiego.  Razem,22.824836759340076
Nie sieé ,22.823899986078995
zanieczyszczeniu powietrza ,22.823899986078995
parku HipotecznaUzupełnienie drzew,22.822060449645218
estetyki nasadzenie nowych,22.8218678331891
STRAŻAKÓW Z SP,22.821810965953986
 utleniające powietrze,22.821423851787088
Podczaszyńskiego  Stop,22.821423851787088
woda  bezplatna,22.821423851787088
wodne  remedium,22.821423851787088
Parku Grabiszyńskiego parku,22.82007278210156
miejsce ul. Katowicka,22.819942036052968
miejsce ul. Piekarska,22.819942036052968
parku i poprawa,22.819735434771456
ul. Magnolii o,22.818539724966225
 park rekreacyjny,22.815244374700104
zieleni itp. Rozbudowa,22.814566095892065
punktach dzielnicy przy,22.813880031778144
miejscem odpoczynku i,22.813502953917627
spotkań i ochrony,22.813502953917627
na elewacjach wokół,22.81323874034854
W BIENCZYCACH Zielone,22.812581742713995
z nazwami drzew,22.812573303658798
Ogród przy Garibaldiego,22.812253905034826
psów Nero Park,22.8113889302414
zieleni Dojście do,22.809928358329106
w zielonej okolicy,22.80968817682485
i wyjątkowe miejsce,22.809641115677532
Z blotem i,22.8092350944438
Z doswiadczeniem i,22.8092350944438
Z mutu i,22.8092350944438
Z piaskiem i,22.8092350944438
przy Szeptyckiego Wybieg,22.80921466361139
Wrocławiu Park Przyjaciół,22.80779637447417
park odkrywców Park,22.80751356498586
i Rolą Plac,22.806481291319827
 Głogi jak,22.80615074064416
jak nowe. ,22.80615074064416
estetyki Niedźwiadka ,22.805731170212606
parkowe Broadway ,22.805731170212606
smogu  altana,22.805731170212606
W Katowickim Parku,22.80493574954769
Reymonta Ławki do,22.804593185516904
terenie za basenem,22.80447178653172
i Leśnicy Zieleń,22.80294219880062
ul. Ząbkowskiej Skwer,22.802866191433935
chłonny na wody,22.802854631062303
miejsce na miły,22.802854631062303
nasadzenia przy płocie,22.802747723534523
na wykonaniu ogrodu,22.80214445879573
ul. Żołnierską Ogród,22.801641395170876
przy ul.PlatynowejMatomiejskiej od,22.801460766311703
tablice na ścieżce,22.801188362925537
Bibliotece Głównej na,22.801188362925533
Nasz las na,22.801188362925533
ORUŃSKIM Miejsce na,22.801188362925533
Ponadto na warsztatach,22.801188362925533
ścieżce rekreacyjnej na,22.801188362925533
zieleni Obszar zieleni,22.801067859547615
społeczności szkolnej i,22.800906951779414
etap ul. Poznańska,22.80083163578331
Przykładem dla całej,22.80077003345065
dla Ciebie Bezpieczny,22.800770033450647
 Centrum Wszechświata,22.800428922322695
 CzASdlaPrzedszkoli ZIELONE,22.800428922322695
UL.GAJOWEJ A ,22.800428922322695
obok miernikami. ,22.800428922322695
strefa relaksacyjne ,22.800428922322695
o ich zawieszenie,22.7968214409568
solankowa Ogród motyli,22.79609021969361
fragmentu ogrodzenia w,22.79212254110452
 Budowa chodnika,22.78594834298824
właścicielskich oraz zimowanie,22.78417014494531
filtr powietrza Park,22.78394969265979
HipotecznaUzupełnienie drzew w,22.78326677616714
drzew w dolinie,22.78326677616714
drzew w stylowych,22.78326677616714
prześwietlenie drzew w,22.78326677616714
dla PTAK W,22.783070825480515
dla mieszkańców. W,22.783070825480515
. etapu ogrodu,22.781804937805727
Ławki na ulicy,22.780177788313758
parku Uljanowskim. Las,22.77705688189761
 Zakup kosiarki,22.775567471198745
 Zakup ubraí,22.775567471198745
 teren reprezentacyjnowypoczynkowy,22.775567471198745
Katowicka  teren,22.775567471198745
Rajdowe.  Zakup,22.775567471198745
Spokoju.  Zakup,22.775567471198745
Łódź.  Zadbajmy,22.774486576260458
Kielcach  Skwer,22.769858154176426
roślinności wzdłuż ulic,22.768441405777086
wśród kwiatów i,22.766377386098238
na placu przy,22.762440944887256
zagospodarowanie Placu Wolności,22.753318908666127
 z roku,22.752794667335277
bez barier ,22.75241801962258
bez granic ,22.75241801962258
wody do wybiegu,22.74713568502228
i budowa alejek,22.747010428366405
sensoryczny  kreatywny,22.746238813863705
Różany ogród z,22.74460589651019
na skrzyzowaniu ul.,22.743766347784668
dla rowerów. Więcej,22.740836886951694
teren zieleńca od,22.738975013754086
zwierząt Renowacja ławek,22.737836949568553
Kwitnące Miasto Ogród,22.735668698808155
Rewitalizacja psiego wybiegu,22.73274055981497
park wypoczynku sportu,22.732655294080853
wytyczenie i budowa,22.72952590717456
Wrocławia Zielona Sieć,22.728892882460258
Ścieżka edukacyjna Na,22.728274355902325
 Z Oddziałami,22.727951097775026
 Z deszczu,22.727951097775026
pięknie  Z,22.727951097775026
 zielona aleja,22.723960377821182
terenie kompleksu Stawy,22.723310031066866
ul. Ludwika. Na,22.72260516698977
Zielone Suchanino Ogrody,22.719906362882682
pomiędzy Częstochowską ,22.716500492480883
mieście Dron do,22.714479911997234
na skwerku trawnika,22.708815789803143
Skwer Alejki parkowe,22.708133263108916
o nasadzenie ok.,22.705611576667508
Rewitalizacja parku i,22.70377623917065
 Powiększenie psiego,22.70128727959669
Fieldorfa  Edukacyjna,22.70128727959669
Konnych  Partynice,22.70128727959669
TAP.  Pojemniki,22.70128727959669
Zdrowie  Mania.,22.70128727959669
drogowym.  Od,22.70128727959669
spotkan  Od,22.70128727959669
Żeromskiego  mieszkańcy,22.70128727959669
 Nasz las,22.701287279596688
LATAJĄCE RZE ,22.701287279596688
Chorzowie Nasadzenia przy,22.699590729667023
 poidełko w,22.69658618970319
alei kwitnących drzewa,22.6962166501998
terenie  ul.,22.69334363417817
Placu Na Stawach,22.692332100712562
przez park im.,22.690386018268995
Bytomiu  wykonanie,22.689548592132596
Projekt rozbudowy parku,22.68823001838697
Miłej Ogrody na,22.687764829329183
Ogrody na Polnej,22.687764829329183
ogrodu PM ,22.685496137898795
Przytyk  Wymiana,22.683498483705925
 warsztaty rodzinne,22.68349848370592
. Zielony Asnyk,22.681472555807662
powietrze oraz chroniące,22.680061813021506
roslin . Rekultywacja,22.67720656760924
 Czopka Zielone,22.674343722421515
do mini parku,22.672591499777713
rewitalizacją zieleni ulicy,22.671337309975243
zieleni ulicy Naddnieprzańskiej,22.671337309975243
Przedszkole miejskie nr,22.669455037650025
. Zwiększenie zieleni,22.669193770303803
ul. Jaracza Siodełka,22.66789211812272
ul. św. Wincentego,22.66789211812272
alei Reymonta Zielona,22.666569274844758
parku im Piłsudskiego,22.662251239106112
szklanymi.  Tężnia,22.66207482438664
Krzewy dla ul.,22.66039948389124
W kwiatów powodzi,22.659428888680168
osiedlu Tysiaclecia W,22.659428888680168
Grochowie  ul.,22.65635435086451
odcinku ulicy Górczewska,22.647137205131095
 integracyjne warsztaty,22.64123980045778
Placu Bankowym i,22.641130377062215
Placu Harcerskiego i,22.641130377062215
Pogodnej Projekt i,22.641130377062215
zabawek. Projekt i,22.641130377062215
mieście Rewitalizacja Parku,22.633239306599364
rewitalizacja terenu między,22.62392131076139
LA STRAŻAKÓW Z,22.62133399413707
taki do przewijania,22.616653605525833
Tadeusza Kościuszki .,22.61440712246968
skwery Pragi ,22.611722778905023
terenów wokół placów,22.61032237555279
magnolii  nasadzenie,22.609641832856777
jest wykonanie w,22.609068823921756
Budowa parku rozrywki,22.60663493410587
Oświetlenie chodnika między,22.601198912396402
na Wojnowie Park,22.596554482643917
każdym parku Warszawy,22.589301057893408
kwietników nasadzenia krzewów,22.58884159277318
drzew budowa parkowego,22.588407022220427
W SPRZĘT I,22.587793607384516
oraz posadzenie wzdłuż,22.579637816215183
 Nasz Dom,22.578653333063006
       SERCE,22.578653333063006
RZE  TOP,22.578653333063006
S. Żeromskiego ,22.578653333063006
ogrodzie Altana w,22.576161823358035
 Nasadzenia niskiej,22.57549506156726
chodników i skweru,22.573918911996095
 bezpłatne i,22.573562876846264
 renowacja i,22.573562876846264
zielony skwerek przy,22.566839620692804
POMOCY Zasadzenie zieleni,22.563455052990694
 Alpy w,22.562766672094753
 Ciechocinek w,22.562766672094753
 Graj w,22.562766672094753
 Parkiety w,22.562766672094753
 Semafor w,22.562766672094753
 Zaskakuj w,22.562766672094753
 Zioła w,22.562766672094753
 dzielnic w,22.562766672094753
Jasieniem. Gramy w,22.559322853268966
im domy w,22.559322853268966
itp. Rozbudowa parku,22.558523468742155
W plenerze. Projekt,22.55521465764549
lasu ze strefa,22.55242573225421
Witosa Nowy skwer,22.54991975341641
parku Aleksandry Zielony,22.54828226183097
parku Szczęśliwickim Zielony,22.54828226183097
Sportu Rekreacji i,22.54569806699797
 Tężnia solankowa.,22.543304523669068
Tężnia solankowa. ,22.543304523669065
Odrą przy Wzgórzu,22.542632402351625
Piotrowicach przy ul,22.542632402351625
przy Wzgórzu Kilimandżaro,22.542632402351625
ul Pieczerskiej przy,22.542632402351625
Grembach  zakątek,22.53976061496602
zakątek Częstochowska ,22.53976061496602
ul. Jasielskiej Zagospodarowanie,22.539436292670057
ul. Staropogonska. Zagospodarowanie,22.539436292670057
mieszkańców terenu rekreacyjnego,22.534835436274285
Wyposazenie ogrodu PM,22.53196994528152
ulicy Grybowskiego i,22.531133554034653
ulicy Mendego i,22.531133554034653
ulicy Słupskiej i,22.531133554034653
ulicy Twardej i,22.531133554034653
ulicy žwirki i,22.531133554034653
małych psów Budowa,22.528416292248316
ulicy Niedziałkowskiego Park,22.52503808927542
ulicy Olkuskiej Park,22.52503808927542
wygodny Ogród ,22.523485877909707
Skarbców  zieleniec,22.5196038826082
parków Ochoty ,22.5196038826082
 Maja Street,22.519603882608198
pętli Ogrody Park,22.517656810040176
i Antysmogowej Teofilów.,22.517325460224875
i Zwycięzców Pas,22.517325460224875
i naturalne place,22.517325460224875
samoobrony i sztuki,22.517325460224875
zajęcia samoobrony i,22.517325460224875
Śląskich i Wrocławskiej,22.517325460224875
do Oksywia oraz,22.51124148579774
do tresury oraz,22.51124148579774
zabaw  remont,22.509066600123667
dla ochłody Drzewa,22.50845935772935
solankowa dla każdego.,22.50845935772935
tym rejonie Zasadzenie,22.505276271142304
i małych psów,22.50475292605502
atrakcje ekologiczne dla,22.503785795851712
kwiaty Park Wojszyce,22.49929290652905
 PARKU Kontynuacja,22.49343890033398
 Program pomocy,22.49343890033398
 program walki,22.49343890033398
Piękniejsza Wierzbowa ,22.49343890033398
Tarnogórski  sport,22.49343890033398
i doposażenie Wrocławskiej,22.487507411837008
Daszyńskiego Koty dla,22.487443878246133
ogrody Zielona aleja,22.474448402493458
 drugie życie,22.46730120338011
Karb  Rozbudowa,22.46730120338011
Podjuchach  Zieleniec,22.46730120338011
Powstańców Wielkopolskich. ,22.46730120338011
Powstańców Śl. ,22.46730120338011
komarom czesé ,22.46730120338011
murarek ED ,22.46730120338011
się... ED ,22.46730120338011
smogiem  Smog.To,22.46730120338011
ul Dumny ,22.46730120338011
ul Gandhi ,22.46730120338011
części ogrodu wraz,22.465270115941333
EKOMIASTO Park Wielkopolski,22.46327675865582
Park Sportu Rekreacji,22.46327675865582
. Kastracja kotów,22.461111984695766
zieleń siłownia pod,22.459930998453707
zieleni  renowacja,22.458754837871187
park Kresowa ,22.457481549988962
Chata Skwery przy,22.456564622507486
Street Workout przy,22.456564622507486
przy Krzemienieckiej a.,22.456564622507486
rekreacyjno botanicznego przy,22.456564622507486
Poidełko parkowe dla,22.45481132185502
skwerku trawnika przy,22.45145457863091
wokół siebie ,22.44828780033217
 nasadzenie zieleni,22.447083605310226
Dzieci i Młodzieży,22.436425350697345
Katowice i powrót,22.436425350697345
estetykę i bezpieczeństwo,22.436425350697345
i realizacji własnych,22.436425350697345
i wywiezieniem ziemi,22.436425350697345
kastracji i sterylizacji,22.436425350697345
opis potrzeb i,22.436425350697345
potrzeb i sposobu,22.436425350697345
Festyn rodzinny na,22.434349079453565
na Bitwy Warszawskiej,22.434349079453565
na istniejących trawnikach,22.434349079453565
posadzenia mieszkańcom na,22.434349079453565
kosze i ławki,22.42887391764178
wyprowadzania psów W,22.42693217006637
Kaczkowate przy Stawach,22.419752709289938
Zielone Włochy ,22.41950485641675
Zielona Grottgera Zielona,22.417538076028404
tego terenu zagospodarowanie,22.412897957701222
mieszkańców i dostępność,22.40745357548645
 zielony wysiłek,22.404877864154138
BogusławskiegoStawowa  zielony,22.404877864154138
placu Lelewela ,22.398494236512626
na Bielanach Zielony,22.397186944112192
Leśny zakątek za,22.393779336755042
pieszych park street,22.393261739285588
i relaksu dla,22.387862956723794
odnowa Zieleń w,22.380980329424766
żywopłoty i kosze,22.379293969957928
solankowa  dodatkowe,22.37752323325061
i bezpieczny ogród,22.37745628277053
Białowieska Klimatyzacja w,22.377440730134477
dokarmianie ptactwa w,22.377440730134477
kolejnych kamer w,22.377440730134477
siebie w Dolnym,22.377440730134477
łąk kwiatowych w,22.377440730134477
na trawie polana,22.37682691662203
skwery . Młynówka,22.376023827372634
roslin które nie,22.369089333976493
ekologiczna ławka do,22.367777155599562
lęgowe W ochronie,22.365737285480023
Pies  wybieg,22.363002130843203
Zatoka  wybieg,22.363002130843203
Mokotowa Zielona Dolina,22.35855398224067
cały sezon na,22.356269668031324
na Złotnik róg,22.356269668031324
na potrzeby realizacji,22.356269668031324
projekcie lokalizacjach na,22.356269668031324
. Ciagu ulicy,22.353262385997244
do domu lub,22.34804396107539
Zielone Centrum ,22.34511338679197
 zajęcia z,22.33883558210863
Park w Lagiewnikach,22.33835681352279
 Proponowana aleja,22.33445647772416
ekologiczny zakątek Nasadzenia,22.329050319834906
nie umieramy w,22.325385528230154
strefie rekreacji w,22.325385528230154
na zielono ,22.3199247607463
RZ MIEJSKIEJ Park,22.3183496893616
II PLANTakcja ,22.317118765120757
 zielona wyspa,22.312562837760026
jerzyków  Walka,22.312562837760026
Przyjaźni i Nad,22.308564073085623
terenów dzielnicy miasta,22.307001682751093
ulic Kusocińskiego ,22.30181039465191
Alejka i zielony,22.288710751131333
 Świętokrzyska a,22.284569087007934
Dojście do Parku,22.283100815807533
do Parku Grabiszyńskiego,22.283100815807533
do Parku Jordana,22.283100815807533
pieszorowerowe do Parku,22.283100815807533
roślinna do Parku,22.283100815807533
Przystań w zielonym,22.28065936047067
krzewy łąka na,22.279214214868112
ptaków które zostana,22.27838345376419
Wolności Szczecin nad,22.27803045260279
zdrowia Zakątek nad,22.27803045260279
nasadzenie nowych roslin,22.2753921296647
parku Górka Skarbców,22.272301642687083
świetnej oraz ogrodu,22.27017914211712
Rondzie Wiślanym w,22.267991144427363
szkołach podstawowych w,22.267991144427363
parku Św. Barbary,22.26553035235583
Śródmiejski park wzdluz,22.264171110656275
W kierunku ul.,22.263278698022457
wzdluz rzeki nasadzenie,22.26311071048818
między boiskiem SP,22.262520140047094
Jurajski czyli plac,22.262051407106462
przy Parku Magiczna,22.261875603565016
z nasadzeniami przestrzeni,22.260552780969597
Sienkiewicza Rewitalizacja ścieżki,22.259192957607464
Parku Akademickim Zielone,22.257684351771076
Parku Legnickim Zielone,22.257684351771076
Drzewa zamiast smogu,22.257629816305176
Osiedlowy ul. Zawadzkiego,22.25416080981565
sportów miejskich oraz,22.25109569178008
taki oraz uzupelnienie,22.25109569178008
uzupelnienie ogrodzenia oraz,22.25109569178008
nad lodowiskiem W,22.249298645691752
wodne poidełko w,22.248768470635415
oświetlenia na boisku,22.24755784124296
 magnolii na,22.24448249708948
 odnowienie zieleni,22.241355112224888
 pas zieleni,22.241355112224888
 Zagospodarowanie skweru,22.23947716791364
Kanałem  wspólnie,22.239452597542936
Płockiej  zielono,22.239452597542936
ekologiczne dla dużych,22.236062862181004
i Kokota w,22.22543535733091
i Odrzykońskie w,22.22543535733091
i Warcaby w,22.22543535733091
i estetycznie w,22.22543535733091
i rękawiczki w,22.22543535733091
i sensorycznych w,22.22543535733091
i spalinami w,22.22543535733091
i trzciniaków w,22.22543535733091
i warzywne w,22.22543535733091
w Polance. Tężnia,22.211886708755202
w środku miasta,22.211886708755202
ze stawem w,22.204844379026067
zieleni instalacja matej,22.2046194419605
nasadzenia krzewów ochrona,22.193692421633788
Budowa skweru seniora,22.192046211536926
Ogród Sport to,22.192046211536926
 Zielono na,22.191894360748336
warszawskich drzew we,22.18606559046924
skweru parkingu nawierzchni,22.18187457709154
bylin ochrona drzew,22.178943200123
ZIELONE ZATORZE .,22.178158240443924
parkowe nasadzenia kwiatowe,22.176743051785845
parki rekreacja i,22.174080197804585
za dąb ,22.173814402285014
Ścieżka przyrodniczoedukacyjna na,22.17293951080981
Kieszonkowy Zieleń wzdłuż,22.172090471881077
Rakow Posadzenie krzewów,22.1692391044863
  .,22.164781968428514
Sterylizacjakastracja kotów i,22.162928500236635
kotów i kotek,22.162928500236635
Smocza Zieleń przy,22.161651811312833
wykonanie amfiteatru oraz,22.161314550228646
zielonych Przebudowa alejek,22.15912875395703
parkowa przyjazna dla,22.1571665930805
Budowa parku obok,22.153219180592107
zielone parki we,22.14931690695387
krzewów . Promenada,22.147283029788333
Leśna Polana Park,22.14660282711081
Zielone Laboratorium ,22.13360326927995
i ławki w,22.13050478329469
jerzyki Zakup i,22.128686915141493
kastracji psów i,22.126080122166833
i zwierząt Ścieżka,22.125713369796294
przy . Kastracja,22.124564195332344
i Sport we,22.121045966736155
Oczyszczenie miasta Z,22.109941263168107
aranzacja skweru Z,22.109941263168107
skrzyżowania z ul.,22.10699821051563
Narutowicza Park Las,22.10224448970197
Stawy Cietrzewia Park,22.10224448970197
etap  pierwszy,22.09921311551
młodzieży i dorosłych,22.09736844434277
Etap  ŻERNICZANIN,22.09492611562107
. Park osiedlowy,22.094335324635907
szkoła przyrody ,22.093668566851385
przestrzeni zielonej skweru,22.091415257829997
i Miasta Piekary,22.091320543504317
i zabezpieczenia magnolii,22.091320543504317
miododajne i budki,22.091320543504317
trawie i zasiać,22.091320543504317
zabawy i uprawiania,22.091320543504317
zabawy nauki i,22.091320543504317
zasiać trawie i,22.091320543504317
Henryka Dąbrowskiego przy,22.085940929268677
 utworzenie parku,22.084415008340684
Plac Przedszkolny przy,22.08396086594869
od ulic Wielka,22.083748710375424
podwórka ul. Przytyk,22.083630296442415
drzewa. Posadzenie ,22.082278586266852
MOK Zakątek zieleni,22.080967313653165
zieleni Ograniczenie niskiej,22.080967313653165
Woli  rośliny,22.07971454896629
 boisko Okopowa,22.078558870543254
 proekologiczna kampania,22.078558870543254
Asnyk  posadzenie,22.078558870543254
PAK  boisko,22.078558870543254
Polskiego  Palki.,22.078558870543254
Szczecin  Muchobór,22.078558870543254
Szczecin  torby,22.078558870543254
posadzenie  dorodnych,22.078558870543254
skwery Milczy ,22.078558870543254
drzewa na tej,22.075954823747217
kwiaty dla ul.,22.074987473873925
drzew oraz pielęgnacja,22.07474783142378
 rodzinny park,22.07293134341783
ptaków oraz skrzynek,22.066627423694243
Integracyjne podwórko ,22.066003481432034
podwórko  Fiołkowa,22.066003481432034
podwórko  Racławicka,22.066003481432034
podwórko miejskie. ,22.066003481432034
Estetyzacja podwórka przy,22.06052966212297
projektu i rekultywacja,22.05192130102778
ulicy Tysiaclecia. W,22.050542830436683
postojowych dla aut,22.04225944496583
miejsce zabaw ruchowych,22.0345761689677
dla trampkarzy przy,22.033624301862044
Parku Szymańskiego Zielona,22.03026200793212
kotów na Stogach,22.027914747274806
los kotów na,22.027914747274806
AMY przestrzeń w,22.024860601432067
miasta . Broń,22.020523369774878
ptaków . Całodobowe,22.01975777707472
ptaków . Podniesienie,22.01975777707472
park ekologiczne taki,22.01927083545657
zieleni wokół Zielonego,22.01814245047062
przyjazne ludziom i,22.016523252543486
Krasińskiego Kino na,22.013985647373197
miododajnych gatunków na,22.013985647373197
na Zgierskiej. OGRÓD,22.013985647373197
na rewitalizacji zaniedbanej,22.013985647373197
rzeźby plenerowe na,22.013985647373197
sztucznej trawy na,22.013985647373197
Rewitalizacja fragmentu parku,22.008398792372077
Wirtualna zieleń w,21.995198213513522
dla ptactwa wodnego,21.982974383054433
Opole zielone i,21.978840584796423
zielone i rekreacyjne.,21.978840584796423
zielone i sportowe.,21.978840584796423
TAP IV ,21.978694659748108
projektu z BO,21.976768091992483
dodatkowe nasadzenia Rewitalizacja,21.97628689589373
ul. Nowoursynowska i,21.974474620104903
parkingu osiedlowego przy,21.96504682968379
ekologiczne taki Z,21.963944637413718
Bemowie  zawieszenie,21.962802784603127
i przez jej,21.961955647991946
Ogród sensorycznorekreacyjny dla,21.953527059421802
na Grembach ,21.951970518209265
Nowy park w,21.9502624326681
TEOFILOWA Rewaloryzacja parku,21.950168757220705
zbiornika wodnego do,21.949939852233857
Z osiedla Wajdy,21.947678354972968
Zabaw Rewitalizacja całego,21.945100424691937
sąsiedztwie ul. Lelewela,21.936661766927955
wzdłuż Jagiellońskiej Skwer,21.932890701115863
 Bliżej natury,21.927050346475813
 Enklawa Zacisze,21.927050346475813
 Parking dotyczy,21.927050346475813
 Wspólna sprawa,21.927050346475813
 elementami sensorycznymi,21.927050346475813
 otwarte zajecia,21.927050346475813
 ptasia enklawa,21.927050346475813
Henrykowski dzieciom ,21.927050346475813
Legionów  Zagospodarowania,21.927050346475813
Legionów Polskich ,21.927050346475813
Mała  retencja,21.927050346475813
Mural  Świąteczny,21.927050346475813
Oliwa  Kompleksowy,21.927050346475813
Poczty Gdańskiej ,21.927050346475813
Pomorska  Wschód,21.927050346475813
Przystan wodna ,21.927050346475813
STRAŻAKÓW RATOWNIKÓW ,21.927050346475813
STRAŻY MIEJSKIEJ ,21.927050346475813
Sierpnia  zielen,21.927050346475813
Stefańskiego. Ekopark ,21.927050346475813
WORKOUT  ASA,21.927050346475813
Zakazowi  przedłużenie,21.927050346475813
c  Jeszcze,21.927050346475813
edycji Budżetu ,21.927050346475813
koncepcja  sprzątanie,21.927050346475813
nowymi nasadzeniami ,21.927050346475813
oczka wodnego. ,21.927050346475813
ratunek zwierzętom. ,21.927050346475813
w.  Wyremontuje,21.927050346475813
Łokietka  Wieża,21.927050346475813
ściana  zmniejszenie,21.927050346475813
Zielone ściany dla,21.925881922690984
montaż donic z,21.924806198215187
w zgodzie z,21.924726477018574
 Fordon Park,21.923276285848658
parkach na osiedlach,21.91972957286571
 ogrodzenie Automat,21.91532655595803
parkany  Szkoła,21.915326555958025
Park Kielczan Park,21.910154469517725
budowa wielofunkcyjnego parku,21.909321549628615
z miasta Kierowcy,21.90737376932062
strefa ogrodu Przedszkola,21.9025914159406
Skwer Mamuta Park,21.90082471311936
Skwer Szybowcowa Park,21.90082471311936
Daszyńskiego Żeromskiego i,21.89539385717193
Gocławiu Grochowie i,21.89539385717193
Helenów Siłownia i,21.89539385717193
bramy i monitoring,21.89539385717193
i sprzątania domu,21.89539385717193
kwietniki i donice,21.89539385717193
oswietlenia i monitoringu,21.89539385717193
przewijania i karmienia,21.89539385717193
ptakom i pszczołom,21.89539385717193
siłowni zewnętrznej i,21.89539385717193
słupków i donic,21.89539385717193
bezpieczeństwa pieszych Zielone,21.88672059331089
 strefa relaksacyjne,21.88617276729886
Boreckiej  mini,21.88617276729886
ZIELONE BOSO ,21.88617276729886
ZIELONE PODJUCHY ,21.88617276729886
os. B Zielony,21.878608848091815
powietrza w PM,21.873790533113993
obok SP uporządkowanie,21.871849973389395
Witosa od A,21.87184997338939
Z ekspertami do,21.869913001053717
Z przewodnikiem do,21.869913001053717
do ustalenia Z,21.869913001053717
mieszkańców parku na,21.857755552036288
Łodzi. Rehabilitacja dla,21.8574909086502
do Białegostoku w,21.852883259161096
do ZOOścieżki w,21.852883259161096
do grilowania w,21.852883259161096
PROJEKTU Skwer sensoryczny,21.850446754799005
labirynt sensoryczny Zielona,21.847807325832214
miasta Zainstalowanie W,21.84669893910522
wokół osiedli .,21.84247977352245
nowych urzadzen placu,21.839533877816788
 drzewa dla,21.837324576699384
terenu zieleni. ,21.82375896861201
Łagiewnikach etap ,21.82015645492843
 drzew oraz,21.818889553457144
Osiedlu Żelechowa Park,21.817893388417055
aktywizacji seniorów w,21.81777037776482
Antoniego na Katowicach,21.81523817450808
Antysmogowa żywopłot na,21.81523817450808
Bezpieczna nawierzchnia na,21.81523817450808
boiskiem wielofunkcyjnym na,21.81523817450808
miejska na Dolinie,21.81523817450808
wyspa na stawie,21.81523817450808
przy Alei Młodych,21.81500800633306
sie przy wejsciu,21.81500800633306
gry i zabawki,21.814033836217657
i konserwacja rzeźby,21.814033836217657
ćwiczeń sportowych i,21.814033836217657
 Założenie łąki,21.81340947537439
KO PATROL ,21.81340947537439
Ekologiczne Bukowe .,21.813305246538082
Przykładem czyli Rewitalizacja,21.81314749426771
czyli Rewitalizacja Głównej,21.81314749426771
w Chorzowie Nasadzenia,21.813109395555728
latarni parkowych przy,21.80917677239081
przy każdej szkole,21.80917677239081
Kaprys P Zielony,21.806520024121603
park z wybiegiem,21.80459779800016
z ogródkami ZIELONY,21.804444867369757
 Psie wybiegi,21.803566421154045
 mała retencja,21.803566421154045
       Słoneczne,21.803566421154045
Cietrzewia  Psie,21.803566421154045
Gocławiu  Ptasie,21.803566421154045
Mireckiego.  Ekopark,21.803566421154045
defibrylatory       ,21.803566421154045
lasach Białołęki ,21.803566421154045
z komarami w,21.799541613031458
wykonanie ogrodzenia wraz,21.795327141659772
właścicielskich psów i,21.78794046493801
Psia Polana w,21.78693722114592
osiedla Dąbie Zielony,21.786374989051247
Zielone ogrody ,21.784269630559976
ul. Kurpiowska W,21.78344033130879
ul. Modrzewiowej. W,21.78344033130879
ul. Orzechowskiej W,21.78344033130879
ul. Ostrogskiej W,21.78344033130879
Ratujemy staw przy,21.78313454172829
i odpoczynek między,21.778258955592648
Jar Kwiaty i,21.774637525600944
zielona Warszawa ,21.771409628662347
Grabiszyński  bezpieczne,21.771409628662344
Kijem  osiedlowy,21.771409628662344
i sterylizacji zwierząt,21.76882046520243
na al. Kościuszki.,21.767047478530973
nawierzchni syntetycznych na,21.767047478530973
rekreacji oraz bieżnia,21.765314548542612
kosze parkowe nasadzenia,21.762379503388697
teren dawnego placu,21.76065250340905
Bliźniaczymi  nowych,21.75525425743519
Koty S.O.S. ,21.753833614146053
Las Łagiewnicki ,21.753833614146053
Pradze Skopińska ,21.753833614146053
strony Szczęśliwicka ,21.753833614146053
wodą  Jaworowy,21.753833614146053
 maski antysmogowej,21.753833614146046
Glogera  miejski,21.753833614146046
ul. HoenePlatynowa Park,21.75343477369432
ul. Klimczaka Park,21.75343477369432
ul. Twarda Park,21.75343477369432
ul. Tyska Park,21.75343477369432
Górka Skarbców i,21.753229718349303
 Na Zaspę.,21.75253368715174
 Na drugą,21.75253368715174
 Na wskazanym,21.75253368715174
Oliwska  Na,21.75253368715174
